work_year,experience_level,employment_type,job_title,salary_in_usd,company_size,work_type,country,job_category
2025,Senior Level,Full Time,Data Engineer,140045,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,86182,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,159314,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,98039,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,183023,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,112630,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,224500,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,179600,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Contract,Machine Learning Engineer,130000,Medium,Onsite,Canada,Machine Learning Engineer
2025,Mid Level,Contract,Machine Learning Engineer,110000,Medium,Onsite,Canada,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,720000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Data Analyst,185000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Engineer,199000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Scientist,285230,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,162375,Medium,Remote,United States,Data Scientist
2025,Entry Level,Full Time,Data Analyst,87000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Engineer,64000,Medium,Remote,United States,Data Engineer
2025,Mid Level,Full Time,Business Intelligence Engineer,202800,Large,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Business Intelligence Engineer,117300,Large,Onsite,United States,BI Analyst
2025,Entry Level,Full Time,Data Analyst,112500,Large,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,52700,Large,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Analytics Engineer,100000,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Scientist,175800,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Engineer,185200,Medium,Remote,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,180000,Medium,Onsite,Canada,Data Engineer
2025,Mid Level,Full Time,Data Engineer,140000,Medium,Onsite,Canada,Data Engineer
2025,Senior Level,Full Time,Data Engineer,264500,Large,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,153000,Large,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Scientist,95000,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Engineer,161126,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,103015,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,180100,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,162090,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,235000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Analytics Engineer,141000,Medium,Onsite,United States,Analytics
2025,Entry Level,Full Time,Data Analyst,72000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Machine Learning Engineer,233840,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,189110,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Data Scientist,115200,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,136675,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,111648,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Analyst,136968,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,91333,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,68710,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,25000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Scientist,281000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,206000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,134200,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,74000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Analyst,82800,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,154700,Medium,Remote,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,86000,Medium,Remote,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,70500,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,104900,Medium,Onsite,Canada,Data Analyst
2025,Senior Level,Full Time,Data Analyst,76300,Medium,Onsite,Canada,Data Analyst
2025,Senior Level,Full Time,Data Engineer,170640,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,73008,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,720000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,100000,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Analytics Engineer,750000,Medium,Remote,United States,Analytics
2025,Executive Level,Full Time,Data Analyst,115000,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,100000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,79400,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,188640,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,125760,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,170760,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,113840,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Scientist,134000,Medium,Onsite,United States,Data Scientist
2025,Entry Level,Part Time,Data Analyst,50000,Medium,Remote,Canada,Data Analyst
2025,Senior Level,Full Time,AI Engineer,222700,Medium,Remote,United States,AI Engineer
2025,Senior Level,Full Time,AI Engineer,111300,Medium,Remote,United States,AI Engineer
2025,Senior Level,Full Time,Data Scientist,160300,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,121300,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,102960,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,68640,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,86840,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Machine Learning Engineer,343000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Business Intelligence Engineer,222000,Medium,Onsite,United States,BI Analyst
2025,Senior Level,Full Time,Business Intelligence Engineer,155500,Medium,Onsite,United States,BI Analyst
2025,Entry Level,Full Time,Data Analyst,145000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Machine Learning Engineer,140800,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Business Intelligence Engineer,137000,Medium,Remote,United States,BI Analyst
2025,Mid Level,Full Time,Business Intelligence Engineer,109000,Medium,Remote,United States,BI Analyst
2025,Senior Level,Full Time,Data Analyst,195400,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,140670,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,108000,Medium,Onsite,Canada,Data Analyst
2025,Entry Level,Full Time,Data Analyst,80000,Medium,Onsite,Canada,Data Analyst
2025,Mid Level,Full Time,Data Analyst,180000,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,126000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,100400,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,67000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,86020,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,63720,Medium,Remote,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,105098,Medium,Remote,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,70066,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Machine Learning Engineer,295000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,165200,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,223300,Medium,Remote,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,162400,Medium,Remote,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Business Intelligence Developer,145000,Medium,Remote,United States,BI Analyst
2025,Senior Level,Full Time,Business Intelligence Developer,122000,Medium,Remote,United States,BI Analyst
2025,Entry Level,Full Time,Business Intelligence Developer,80000,Medium,Onsite,United States,BI Analyst
2025,Entry Level,Full Time,Business Intelligence Developer,64000,Medium,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Analytics Engineer,143700,Medium,Remote,United States,Analytics
2025,Mid Level,Full Time,Analytics Engineer,122145,Medium,Remote,United States,Analytics
2025,Mid Level,Full Time,Data Engineer,147300,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,108900,Medium,Onsite,United States,Data Engineer
2025,Entry Level,Full Time,Data Engineer,64000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Scientist,238000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Analyst,126100,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,53000,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,62186,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,44419,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Scientist,197000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,103700,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,200200,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,163800,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,220680,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,133650,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Analytics Engineer,162500,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Analytics Engineer,95000,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Data Analyst,186800,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,100900,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Engineer,163695,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,109000,Medium,Remote,United States,Data Engineer
2025,Entry Level,Full Time,Data Analyst,68400,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Scientist,720000,Medium,Remote,United States,Data Scientist
2025,Entry Level,Full Time,Data Analyst,107760,Medium,Onsite,Canada,Data Analyst
2025,Entry Level,Full Time,Data Analyst,79648,Medium,Onsite,Canada,Data Analyst
2025,Mid Level,Full Time,Data Analyst,141395,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,100997,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Engineer,194300,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,117800,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Scientist,117390,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,169100,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,80500,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,AI Engineer,115000,Medium,Onsite,United States,AI Engineer
2025,Senior Level,Full Time,AI Engineer,80000,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,Data Scientist,189175,Medium,Remote,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,104650,Medium,Remote,United States,Data Scientist
2025,Mid Level,Full Time,Data Analyst,98000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Engineer,126000,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,67500,Medium,Onsite,United States,Data Engineer
2025,Entry Level,Full Time,Data Engineer,99875,Medium,Onsite,United States,Data Engineer
2025,Entry Level,Full Time,Data Engineer,55250,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,500000,Medium,Onsite,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Scientist,130000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,244700,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,211700,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,110000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Data Engineer,184000,Medium,Remote,United States,Data Engineer
2025,Mid Level,Full Time,Analytics Engineer,130000,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Analytics Engineer,124000,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Data Engineer,211499,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,187200,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Scientist,122000,Medium,Onsite,United States,Data Scientist
2025,Entry Level,Full Time,Data Scientist,185000,Large,Onsite,United States,Data Scientist
2025,Entry Level,Full Time,Data Scientist,97500,Large,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Machine Learning Engineer,110000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,199500,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,270000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Analytics Engineer,135000,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Data Engineer,232440,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,145275,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,246000,Medium,Onsite,United States,Data Engineer
2025,Executive Level,Full Time,Data Engineer,160000,Medium,Onsite,United States,Data Engineer
